"Basic","Basic_solved","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
16,44,0,0,0,81,0,0.3353900909423828,250,0,"[[0| 0| 0| 9| 0| 1| 0| 0| 6]| [9| 1| 0| 3| 0| 0| 4| 8| 0]| [6| 0| 4| 2| 0| 8| 0| 0| 3]| [4| 0| 1| 8| 0| 0| 9| 0| 2]| [0| 8| 5| 0| 0| 0| 3| 0| 0]| [0| 0| 0| 4| 0| 0| 0| 0| 0]| [0| 2| 3| 0| 0| 0| 6| 0| 0]| [0| 0| 6| 7| 0| 2| 5| 3| 0]| [0| 5| 0| 0| 0| 6| 2| 0| 8]]"
12,52,0,0,0,81,0,0.4082174301147461,250,0,"[[0| 0| 3| 0| 0| 4| 0| 0| 1]| [0| 0| 0| 7| 5| 2| 3| 8| 0]| [9| 0| 8| 0| 3| 0| 0| 7| 0]| [0| 0| 0| 0| 0| 3| 0| 0| 7]| [0| 8| 6| 9| 0| 0| 0| 0| 0]| [0| 0| 5| 4| 0| 0| 0| 3| 6]| [0| 0| 0| 0| 1| 0| 0| 6| 8]| [0| 0| 0| 0| 0| 0| 5| 9| 3]| [0| 5| 0| 0| 0| 8| 0| 0| 0]]"
11,39,0,0,0,81,0,0.36664605140686035,250,0,"[[0| 2| 8| 0| 0| 0| 9| 0| 5]| [0| 0| 0| 8| 0| 0| 4| 0| 3]| [1| 0| 0| 0| 2| 4| 6| 0| 7]| [0| 5| 0| 0| 0| 0| 0| 0| 2]| [0| 0| 3| 1| 0| 2| 7| 0| 0]| [0| 0| 9| 3| 0| 6| 0| 5| 0]| [0| 0| 0| 0| 0| 9| 1| 3| 4]| [3| 9| 4| 0| 0| 1| 0| 0| 8]| [5| 0| 0| 0| 8| 3| 0| 0| 0]]"
19,42,0,0,0,81,0,0.3394014835357666,250,0,"[[3| 0| 0| 8| 9| 4| 0| 0| 6]| [0| 0| 8| 0| 0| 0| 7| 3| 0]| [5| 0| 0| 7| 3| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 2| 0| 7| 1]| [2| 0| 0| 0| 8| 7| 9| 0| 5]| [6| 7| 5| 0| 0| 0| 2| 0| 0]| [0| 8| 0| 0| 4| 0| 0| 5| 0]| [0| 0| 0| 2| 0| 0| 4| 0| 3]| [9| 2| 0| 0| 5| 3| 0| 8| 0]]"
12,43,0,0,0,81,0,0.3835573196411133,250,0,"[[0| 4| 0| 9| 7| 2| 0| 8| 0]| [2| 9| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 3| 0| 0| 2| 9| 1]| [8| 0| 4| 0| 6| 7| 0| 0| 0]| [0| 3| 0| 0| 0| 0| 5| 0| 4]| [0| 0| 7| 0| 0| 0| 8| 0| 0]| [4| 6| 0| 8| 2| 0| 7| 5| 0]| [9| 0| 0| 0| 0| 0| 1| 0| 0]| [7| 1| 0| 0| 9| 4| 3| 0| 8]]"
15,42,0,0,0,81,0,0.3608109951019287,250,0,"[[3| 0| 2| 7| 5| 0| 9| 8| 0]| [9| 0| 0| 0| 4| 8| 0| 0| 2]| [7| 0| 5| 0| 0| 1| 0| 0| 3]| [0| 9| 7| 0| 0| 2| 0| 0| 0]| [0| 0| 1| 0| 6| 3| 2| 9| 0]| [2| 0| 0| 0| 0| 9| 8| 0| 5]| [0| 0| 0| 0| 0| 0| 0| 1| 4]| [0| 3| 0| 0| 0| 0| 0| 7| 9]| [0| 7| 0| 9| 1| 0| 0| 0| 0]]"
11,54,0,0,0,81,0,0.761864185333252,250,0,"[[5| 0| 0| 4| 0| 0| 0| 1| 0]| [0| 0| 8| 0| 6| 0| 2| 0| 0]| [7| 1| 0| 0| 5| 0| 0| 0| 0]| [0| 0| 0| 6| 2| 0| 8| 0| 0]| [1| 0| 0| 0| 0| 0| 5| 9| 0]| [0| 6| 0| 0| 3| 0| 0| 0| 7]| [0| 0| 0| 7| 4| 0| 6| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 8| 9]| [0| 0| 0| 0| 9| 0| 0| 0| 4]]"
11,43,0,0,0,81,0,0.4886455535888672,250,0,"[[2| 0| 3| 0| 0| 5| 4| 9| 0]| [0| 0| 9| 0| 1| 4| 0| 0| 0]| [6| 0| 1| 3| 0| 0| 0| 0| 0]| [8| 0| 6| 0| 7| 0| 0| 5| 3]| [3| 0| 7| 0| 0| 0| 6| 2| 0]| [0| 0| 4| 0| 0| 0| 0| 0| 0]| [9| 0| 0| 5| 0| 1| 7| 4| 0]| [0| 0| 5| 0| 0| 0| 0| 8| 0]| [1| 0| 0| 0| 4| 6| 2| 0| 5]]"
15,44,0,0,0,81,0,0.30776095390319824,250,0,"[[4| 1| 0| 0| 9| 0| 5| 8| 2]| [5| 3| 7| 0| 0| 0| 0| 0| 1]| [2| 9| 0| 0| 0| 4| 0| 0| 7]| [0| 6| 0| 8| 0| 7| 0| 0| 0]| [0| 0| 1| 0| 3| 0| 8| 0| 4]| [8| 0| 0| 0| 5| 1| 0| 9| 0]| [0| 0| 0| 0| 0| 0| 2| 5| 0]| [0| 7| 0| 0| 0| 2| 6| 1| 0]| [0| 0| 9| 0| 0| 5| 0| 0| 8]]"
12,43,0,0,0,81,1,4.404446363449097,250,0,"[[5| 0| 0| 0| 8| 4| 9| 6| 1]| [0| 0| 0| 0| 1| 9| 0| 0| 0]| [9| 6| 0| 0| 3| 0| 0| 8| 0]| [0| 3| 0| 0| 0| 5| 0| 0| 0]| [7| 9| 0| 0| 2| 0| 0| 0| 0]| [1| 0| 5| 9| 4| 6| 0| 2| 0]| [2| 5| 0| 1| 6| 0| 0| 4| 0]| [0| 4| 0| 0| 0| 0| 0| 0| 0]| [6| 1| 0| 0| 0| 2| 0| 7| 3]]"
14,55,0,0,0,81,1,5.401829481124878,250,0,"[[0| 6| 3| 0| 9| 0| 7| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 5| 6| 0| 2| 0| 0| 4]| [0| 0| 0| 0| 6| 0| 9| 7| 0]| [0| 0| 0| 5| 0| 0| 0| 4| 0]| [0| 0| 0| 0| 7| 4| 0| 0| 1]| [0| 0| 9| 0| 1| 8| 0| 3| 0]| [6| 0| 4| 9| 0| 0| 0| 0| 0]| [8| 0| 2| 0| 0| 0| 0| 1| 0]]"
16,53,0,0,0,81,0,0.5033063888549805,250,0,"[[0| 0| 4| 0| 0| 0| 3| 0| 2]| [0| 0| 1| 0| 3| 6| 0| 9| 0]| [0| 0| 0| 8| 0| 4| 0| 0| 0]| [5| 0| 0| 6| 0| 0| 0| 1| 0]| [1| 0| 0| 0| 0| 3| 6| 0| 4]| [2| 0| 0| 0| 0| 0| 0| 7| 0]| [8| 3| 5| 1| 6| 0| 0| 0| 0]| [0| 0| 9| 0| 0| 0| 8| 0| 1]| [0| 0| 0| 9| 0| 0| 0| 0| 0]]"
11,43,0,0,0,81,0,0.4230179786682129,250,0,"[[0| 6| 0| 0| 0| 0| 0| 0| 0]| [9| 0| 0| 5| 6| 0| 1| 3| 0]| [3| 8| 7| 0| 0| 4| 0| 0| 6]| [0| 0| 0| 4| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 2| 8| 0| 0| 9]| [0| 0| 3| 1| 7| 0| 2| 6| 4]| [1| 7| 9| 0| 5| 3| 0| 0| 0]| [0| 0| 0| 2| 9| 6| 0| 8| 0]| [0| 2| 0| 0| 0| 0| 0| 0| 0]]"
12,53,0,0,0,81,0,0.5903913974761963,250,0,"[[8| 0| 0| 0| 0| 7| 4| 6| 0]| [0| 0| 0| 6| 9| 4| 0| 0| 0]| [0| 6| 9| 0| 2| 0| 0| 0| 0]| [0| 3| 0| 0| 0| 1| 0| 0| 0]| [5| 0| 0| 2| 0| 0| 0| 0| 1]| [0| 0| 0| 0| 6| 0| 5| 3| 7]| [0| 0| 0| 0| 3| 9| 0| 2| 5]| [2| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 9| 1| 0| 0| 0| 0| 4| 0]]"
14,51,0,0,0,81,0,0.4214174747467041,250,0,"[[0| 7| 0| 2| 0| 0| 0| 5| 1]| [0| 0| 2| 0| 1| 5| 0| 0| 3]| [5| 1| 4| 7| 0| 0| 0| 8| 0]| [3| 0| 0| 0| 0| 1| 0| 9| 0]| [1| 6| 0| 0| 0| 0| 7| 4| 0]| [0| 8| 0| 0| 0| 0| 0| 1| 0]| [0| 0| 1| 0| 9| 3| 0| 0| 0]| [0| 0| 0| 0| 7| 0| 0| 0| 0]| [9| 2| 6| 0| 0| 0| 0| 0| 0]]"
11,42,0,0,0,81,0,0.3305394649505615,250,0,"[[0| 0| 4| 0| 9| 0| 0| 7| 0]| [6| 3| 0| 0| 1| 0| 0| 0| 0]| [9| 5| 0| 0| 0| 0| 6| 8| 0]| [1| 8| 0| 2| 7| 0| 0| 6| 9]| [0| 0| 0| 1| 0| 9| 7| 0| 0]| [2| 0| 0| 4| 3| 0| 0| 0| 8]| [0| 0| 0| 0| 0| 1| 0| 0| 2]| [4| 9| 1| 8| 2| 0| 0| 0| 6]| [0| 0| 0| 0| 6| 4| 0| 0| 7]]"
13,42,0,0,0,81,0,0.4410388469696045,250,0,"[[7| 0| 0| 9| 0| 0| 0| 0| 2]| [0| 8| 3| 0| 7| 0| 0| 0| 0]| [0| 0| 0| 5| 0| 3| 1| 8| 0]| [0| 0| 9| 7| 0| 0| 0| 6| 0]| [0| 0| 0| 6| 1| 8| 4| 0| 5]| [5| 0| 8| 0| 0| 0| 0| 0| 0]| [0| 0| 1| 2| 5| 0| 6| 0| 8]| [6| 0| 2| 0| 0| 0| 5| 1| 4]| [8| 0| 0| 0| 6| 0| 7| 0| 9]]"
12,43,0,0,0,81,0,0.5003645420074463,250,0,"[[0| 0| 0| 7| 0| 0| 4| 0| 0]| [7| 8| 1| 0| 0| 0| 0| 0| 0]| [0| 2| 9| 0| 0| 0| 0| 7| 8]| [1| 5| 0| 9| 6| 0| 0| 3| 4]| [0| 0| 0| 0| 2| 0| 0| 9| 1]| [8| 9| 0| 0| 1| 5| 0| 2| 7]| [0| 0| 0| 0| 0| 3| 0| 0| 0]| [0| 7| 8| 6| 4| 0| 0| 0| 0]| [9| 0| 4| 5| 0| 0| 1| 8| 0]]"
11,49,0,0,0,81,0,0.48546504974365234,250,0,"[[0| 0| 0| 0| 5| 7| 0| 0| 8]| [0| 7| 8| 0| 0| 0| 0| 9| 0]| [0| 0| 0| 0| 2| 0| 0| 5| 4]| [0| 5| 0| 0| 0| 8| 0| 0| 3]| [0| 4| 1| 2| 0| 0| 0| 0| 0]| [3| 0| 9| 4| 0| 0| 0| 0| 2]| [0| 0| 0| 1| 0| 0| 0| 0| 7]| [0| 0| 2| 0| 7| 0| 6| 8| 1]| [0| 0| 0| 9| 0| 0| 4| 2| 0]]"
14,41,0,0,0,81,0,0.42606258392333984,250,0,"[[8| 9| 0| 1| 6| 0| 0| 7| 0]| [0| 0| 5| 0| 0| 2| 3| 8| 0]| [4| 0| 1| 7| 0| 0| 5| 0| 0]| [7| 0| 0| 0| 1| 9| 0| 0| 8]| [0| 6| 0| 0| 7| 0| 0| 1| 4]| [0| 0| 0| 0| 8| 0| 0| 0| 7]| [0| 8| 9| 0| 2| 0| 7| 0| 0]| [0| 4| 6| 0| 9| 0| 0| 0| 0]| [2| 0| 7| 4| 0| 0| 0| 0| 9]]"
11,44,0,0,0,81,0,0.3511643409729004,250,0,"[[0| 0| 3| 0| 6| 9| 2| 5| 0]| [0| 2| 9| 0| 0| 0| 6| 7| 0]| [5| 0| 6| 4| 0| 0| 1| 9| 0]| [0| 0| 0| 8| 0| 0| 0| 0| 0]| [6| 1| 0| 0| 2| 0| 0| 4| 0]| [0| 0| 0| 5| 0| 6| 0| 8| 0]| [0| 0| 0| 0| 8| 0| 0| 3| 9]| [0| 0| 7| 0| 4| 3| 0| 1| 6]| [0| 3| 5| 6| 0| 1| 0| 0| 0]]"
11,56,0,0,0,81,0,1.0205953121185303,250,0,"[[0| 0| 0| 0| 5| 0| 0| 3| 0]| [9| 0| 0| 7| 8| 1| 0| 0| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 8]| [0| 1| 0| 0| 0| 0| 0| 0| 2]| [0| 6| 7| 8| 0| 0| 0| 9| 0]| [0| 0| 5| 3| 0| 0| 1| 0| 7]| [7| 8| 0| 0| 0| 6| 2| 0| 4]| [0| 0| 0| 0| 0| 8| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 9| 0| 0]]"
14,48,0,0,0,81,0,0.36866068840026855,250,0,"[[0| 8| 0| 6| 2| 0| 0| 0| 9]| [0| 3| 0| 0| 7| 8| 1| 0| 6]| [0| 0| 0| 0| 3| 5| 0| 0| 2]| [4| 0| 0| 7| 0| 0| 8| 9| 0]| [7| 0| 8| 0| 0| 0| 0| 0| 3]| [0| 0| 2| 0| 0| 3| 5| 0| 4]| [0| 0| 4| 0| 0| 7| 2| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 3| 0]| [9| 2| 0| 3| 0| 6| 0| 0| 0]]"
14,46,0,0,0,81,0,0.378432035446167,250,0,"[[0| 0| 0| 3| 1| 8| 0| 0| 0]| [0| 6| 7| 0| 0| 0| 1| 3| 0]| [8| 0| 0| 5| 0| 0| 2| 0| 0]| [0| 4| 0| 0| 0| 1| 0| 0| 0]| [0| 0| 8| 0| 3| 2| 0| 6| 5]| [0| 0| 0| 0| 0| 0| 9| 0| 3]| [7| 0| 2| 4| 0| 6| 0| 5| 0]| [3| 1| 0| 7| 0| 0| 6| 0| 0]| [0| 5| 6| 0| 2| 0| 0| 9| 0]]"
13,38,0,0,0,81,0,0.2981431484222412,250,0,"[[1| 0| 2| 0| 0| 0| 0| 0| 9]| [0| 4| 9| 6| 8| 5| 0| 0| 7]| [0| 0| 0| 0| 0| 2| 5| 3| 4]| [4| 6| 7| 0| 0| 0| 0| 9| 2]| [0| 0| 0| 0| 0| 4| 7| 0| 0]| [0| 0| 3| 0| 7| 0| 6| 0| 0]| [0| 3| 0| 0| 0| 0| 9| 1| 8]| [0| 2| 1| 5| 3| 0| 0| 0| 0]| [0| 8| 0| 0| 9| 0| 0| 5| 0]]"
11,52,0,0,0,81,1,4.20690131187439,250,0,"[[0| 0| 4| 6| 0| 0| 0| 0| 0]| [1| 0| 8| 0| 0| 0| 6| 4| 7]| [0| 3| 0| 0| 0| 0| 8| 0| 0]| [0| 0| 0| 0| 0| 2| 0| 0| 0]| [2| 0| 0| 7| 1| 3| 0| 0| 0]| [0| 7| 9| 0| 0| 0| 5| 0| 2]| [0| 0| 0| 3| 0| 8| 4| 0| 0]| [0| 5| 0| 1| 0| 0| 0| 2| 6]| [0| 0| 0| 2| 7| 0| 0| 0| 5]]"
15,44,0,0,0,81,0,0.3928182125091553,250,0,"[[1| 5| 6| 0| 4| 0| 0| 3| 0]| [0| 0| 0| 0| 0| 1| 0| 4| 0]| [4| 0| 0| 3| 0| 0| 0| 8| 6]| [0| 0| 7| 0| 9| 3| 0| 6| 0]| [0| 0| 5| 0| 8| 2| 3| 0| 0]| [0| 3| 1| 4| 7| 5| 9| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 7| 0]| [0| 0| 8| 0| 0| 6| 4| 5| 2]| [5| 0| 0| 0| 0| 8| 0| 0| 0]]"
11,44,0,0,0,81,1,4.0301172733306885,250,0,"[[0| 2| 0| 0| 0| 0| 0| 0| 4]| [0| 0| 1| 0| 7| 4| 0| 3| 0]| [0| 8| 9| 1| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 7| 0| 3]| [6| 0| 0| 8| 0| 0| 5| 0| 9]| [2| 9| 0| 0| 5| 0| 0| 6| 0]| [7| 0| 0| 0| 0| 8| 4| 9| 0]| [9| 0| 6| 4| 2| 0| 1| 0| 7]| [0| 4| 0| 7| 9| 1| 3| 0| 0]]"
11,44,0,0,0,81,0,0.31505370140075684,250,0,"[[0| 6| 0| 7| 0| 0| 0| 0| 0]| [2| 7| 5| 0| 0| 0| 0| 4| 0]| [0| 4| 1| 0| 5| 0| 0| 0| 0]| [0| 2| 8| 0| 0| 3| 0| 6| 1]| [0| 0| 0| 0| 0| 0| 4| 0| 8]| [7| 1| 0| 6| 0| 0| 3| 0| 0]| [0| 5| 0| 0| 7| 9| 0| 3| 6]| [6| 0| 0| 1| 0| 0| 0| 7| 0]| [0| 9| 0| 4| 2| 0| 0| 8| 5]]"
11,42,0,0,0,81,1,4.161072254180908,250,0,"[[1| 7| 0| 0| 2| 9| 0| 0| 8]| [0| 0| 0| 4| 0| 0| 5| 2| 7]| [0| 0| 0| 0| 6| 0| 0| 1| 9]| [0| 0| 0| 0| 0| 2| 1| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 3| 4]| [0| 0| 0| 0| 4| 5| 9| 6| 2]| [0| 3| 4| 0| 0| 7| 2| 0| 1]| [0| 0| 2| 0| 0| 0| 0| 9| 0]| [0| 9| 6| 2| 0| 4| 7| 8| 0]]"
13,39,0,0,0,81,0,0.3932952880859375,250,0,"[[8| 2| 3| 0| 0| 0| 0| 0| 9]| [7| 5| 4| 0| 1| 0| 0| 0| 0]| [6| 0| 0| 0| 0| 5| 0| 0| 2]| [0| 6| 1| 0| 9| 0| 0| 0| 4]| [0| 9| 7| 1| 4| 0| 0| 8| 0]| [4| 0| 5| 6| 0| 0| 0| 9| 0]| [9| 0| 2| 0| 8| 0| 0| 5| 0]| [0| 7| 0| 0| 0| 0| 9| 0| 6]| [1| 3| 0| 0| 0| 0| 8| 0| 0]]"
11,44,0,0,0,81,0,0.3814990520477295,250,0,"[[0| 0| 8| 6| 3| 7| 4| 1| 2]| [0| 6| 0| 0| 0| 0| 5| 0| 0]| [1| 3| 0| 5| 0| 0| 0| 0| 0]| [0| 0| 5| 2| 0| 0| 7| 8| 0]| [8| 2| 0| 4| 0| 0| 3| 0| 0]| [0| 0| 9| 8| 0| 0| 0| 0| 4]| [0| 0| 0| 0| 0| 8| 0| 0| 0]| [0| 8| 0| 0| 2| 5| 6| 0| 0]| [0| 7| 2| 1| 4| 0| 8| 5| 0]]"
11,42,0,0,0,81,0,0.37386345863342285,250,0,"[[5| 0| 4| 9| 0| 2| 8| 0| 3]| [0| 0| 0| 5| 0| 8| 0| 0| 9]| [8| 2| 0| 0| 1| 0| 0| 0| 0]| [3| 5| 0| 0| 0| 0| 0| 0| 1]| [0| 0| 0| 4| 0| 0| 3| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 8]| [6| 0| 0| 8| 5| 4| 9| 0| 7]| [4| 7| 5| 3| 9| 6| 0| 0| 2]| [0| 0| 0| 7| 0| 0| 4| 0| 5]]"
19,44,0,0,0,81,0,0.3875408172607422,250,0,"[[7| 2| 0| 0| 5| 0| 0| 0| 0]| [0| 9| 3| 4| 0| 0| 0| 0| 8]| [0| 8| 0| 9| 2| 6| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 1| 4| 0]| [8| 0| 0| 0| 0| 0| 6| 0| 0]| [0| 0| 0| 0| 9| 0| 8| 0| 2]| [9| 3| 7| 6| 8| 0| 5| 2| 0]| [0| 0| 6| 0| 0| 7| 0| 0| 9]| [0| 4| 8| 0| 0| 9| 3| 6| 7]]"
14,45,0,0,0,81,0,0.3623073101043701,250,0,"[[1| 7| 0| 6| 0| 0| 0| 0| 4]| [8| 0| 5| 1| 0| 4| 7| 0| 9]| [0| 6| 0| 7| 8| 9| 0| 0| 0]| [3| 0| 0| 2| 0| 0| 0| 0| 0]| [6| 0| 2| 0| 9| 5| 0| 0| 0]| [0| 9| 7| 3| 6| 0| 0| 0| 0]| [0| 0| 0| 9| 2| 3| 0| 1| 0]| [0| 3| 0| 0| 0| 7| 0| 0| 2]| [0| 0| 1| 0| 0| 0| 0| 9| 0]]"
11,44,0,0,0,81,0,0.39994025230407715,250,0,"[[0| 0| 0| 2| 6| 5| 8| 0| 3]| [2| 0| 3| 7| 0| 8| 4| 0| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 2| 7| 1| 0| 0| 0| 8| 0]| [0| 3| 9| 5| 0| 0| 0| 1| 4]| [0| 0| 0| 0| 2| 0| 0| 0| 0]| [7| 0| 0| 0| 3| 0| 5| 4| 9]| [0| 0| 1| 4| 7| 0| 0| 6| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 2]]"
14,52,0,0,0,81,0,0.3832707405090332,250,0,"[[0| 0| 6| 0| 5| 3| 4| 2| 9]| [0| 3| 0| 0| 8| 4| 0| 0| 0]| [0| 5| 0| 0| 9| 0| 0| 0| 0]| [0| 6| 3| 0| 0| 0| 9| 0| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 4]| [0| 0| 0| 9| 0| 0| 1| 0| 0]| [3| 7| 4| 0| 1| 0| 0| 0| 6]| [6| 0| 5| 0| 0| 0| 0| 0| 0]| [2| 0| 0| 6| 0| 5| 0| 3| 0]]"
12,51,0,0,0,81,0,0.37885546684265137,250,0,"[[0| 5| 0| 8| 0| 0| 2| 0| 7]| [0| 0| 0| 0| 9| 2| 0| 0| 0]| [8| 0| 6| 0| 4| 0| 0| 0| 1]| [0| 3| 0| 0| 0| 0| 0| 0| 0]| [7| 4| 0| 2| 0| 0| 0| 1| 0]| [0| 9| 0| 4| 7| 0| 3| 0| 0]| [0| 0| 0| 9| 0| 0| 1| 0| 6]| [0| 8| 3| 0| 5| 0| 0| 9| 0]| [0| 0| 1| 0| 0| 0| 8| 2| 0]]"
14,45,0,0,0,81,0,0.30113887786865234,250,0,"[[0| 3| 0| 0| 0| 9| 0| 0| 0]| [6| 8| 0| 0| 5| 2| 0| 0| 3]| [0| 5| 0| 3| 0| 0| 4| 0| 0]| [4| 0| 5| 8| 9| 0| 3| 2| 0]| [0| 2| 0| 0| 6| 3| 0| 0| 4]| [8| 0| 3| 0| 0| 0| 6| 0| 0]| [0| 0| 6| 0| 8| 5| 0| 0| 0]| [0| 0| 0| 1| 0| 7| 0| 0| 8]| [2| 0| 8| 0| 4| 0| 5| 3| 0]]"
